ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,28500.0,"RECEITAS IMOBILIARIAS",1409655000180,35259.28
201306,2013,Jun,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,30833.33,"RECEITAS IMOBILIARIAS",743928000166,
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,1250.0,"RECEITAS IMOBILIARIAS",1112580000171,6355.92
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83.33,"REFORMULACAO DO FOMENTAR - LEI No 15.763/06",,
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,83.33,"REFORMULACAO DO FOMENTAR - LEI No 15.763/06",6084202000145,
201306,2013,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",3520933000106,206134.58000000002
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.67000000000002,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",3521741000106,
201306,2013,Jun,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,37416.67,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",3540410000113,28282.37
201306,2013,Jun,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",5470294000139,12197.24
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,371833.34,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",,2916058.0
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,1117500.0,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",2050330000117,2422514.87
201306,2013,Jun,"FUNDO DE APORTE À CELG D. S.A - FUNAC",Direta,Executivo,,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",16961597000170,62930.29
201306,2013,Jun,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,2000.0,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",15540894000180,0.0
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,33333.33,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",3609406000164,60643.57
201306,2013,Jun,"FUNDO DE MODERNIZACAO DO TCE-GO",Direta,Legislativo,99333.33,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",7173721000142,43057.98
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,98333.33,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",1320536000157,96634.13
201306,2013,Jun,"FUNDO ESPEC. APOIO A CRIANÇA E AO JOVEM",Direta,Executivo,6666.67,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",17556265000173,
201306,2013,Jun,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,38499.99,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",74159245000100,18517.23
201306,2013,Jun,"FUNDO PENINT. ESTADUAL - FUNPES",Indireta,Executivo,,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",10879198000189,487.26
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,83.33,"REMUNERACAO DE DEPOSITO DE RECURSOS NAO VINCULADOS",6084202000145,78651.06
201306,2013,Jun,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,,"REMUNERACAO DE DEPOSITOS BANCARIOS",13199944000181,766388.7000000001
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"REMUNERACAO DE DEPOSITOS BANCARIOS",6064227000187,31100.82
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.67000000000002,"REMUNERACAO DE DEPOSITOS BANCARIOS",3521741000106,
201306,2013,Jun,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,37416.67,"REMUNERACAO DE DEPOSITOS BANCARIOS",3540410000113,28282.37
201306,2013,Jun,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",Indireta,Executivo,37416.67,"REMUNERACAO DE DEPOSITOS BANCARIOS",,
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3445333.34,"REMUNERACAO DE DEPOSITOS BANCARIOS",,4498449.53
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5260833.36,"REMUNERACAO DE DEPOSITOS BANCARIOS",,7336015.45
201306,2013,Jun,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,163916.67,"REMUNERACAO DE DEPOSITOS BANCARIOS",,130090.13
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2633750.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",1409655000180,2463846.67
201306,2013,Jun,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,10500.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",15540894000180,16330.33
201306,2013,Jun,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,,"REMUNERACAO DE DEPOSITOS BANCARIOS",17850814000118,0.0
201306,2013,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,70666.66,"REMUNERACAO DE DEPOSITOS BANCARIOS",3280530000129,157148.02
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,98333.33,"REMUNERACAO DE DEPOSITOS BANCARIOS",1320536000157,96634.13
201306,2013,Jun,"FUNDO ESPEC. APOIO A CRIANÇA E AO JOVEM",Direta,Executivo,6666.67,"REMUNERACAO DE DEPOSITOS BANCARIOS",17556265000173,
201306,2013,Jun,"FUNDO ESPEC. ENFRENTAMENTO AS DROGAS",Direta,Executivo,6666.67,"REMUNERACAO DE DEPOSITOS BANCARIOS",17465354000104,0.0
201306,2013,Jun,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,38499.99,"REMUNERACAO DE DEPOSITOS BANCARIOS",74159245000100,18517.23
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,875000.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",544963000156,548126.18
201306,2013,Jun,"FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA",Direta,Executivo,125000.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",1037124000104,32559.25
201306,2013,Jun,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",Direta,Executivo,12833.33,"REMUNERACAO DE DEPOSITOS BANCARIOS",,
201306,2013,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,83.33,"REMUNERACAO DE DEPOSITOS BANCARIOS",4354889000166,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,80000.0,"REMUNERACAO DE DEPOSITOS BANCARIOS",14786724000117,21157.99
201306,2013,Jun,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,63833.33,"REMUNERACAO DE DEPOSITOS BANCARIOS",1246693000160,360191.94
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,475583.33,"REMUNERACAO DE DEPOSITOS BANCARIOS RECURSOS VINCULADOS - CIDE",,13977.79
201306,2013,Jun,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",3540410000113,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,3384916.68,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,1978672.5899999999
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1136333.34,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,533739.8200000001
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3384916.68,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",,1978672.5899999999
201306,2013,Jun,"FUNDAÇÃO AMPARO PESQ. E.GOIAS - FAPEG",Indireta,Executivo,12500.0,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",8156102000102,
201306,2013,Jun,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,91666.67,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",13301077000143,
201306,2013,Jun,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,8500.0,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",15540894000180,16330.33
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,60833.33,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",13650495000146,0.0
201306,2013,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,750000.0,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",544963000156,
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",2658753000114,0.0
201306,2013,Jun,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,8166.67,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",3549463000103,2709.48
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,17916.670000000002,"REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS",1112580000171,23988.3
201306,2013,Jun,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,83.33,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",3540410000113,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,2816166.64,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",,7007719.42
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,566333.33,"REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS",,1138780.63
201306,2013,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,96000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",3537650000169,48801.83
201306,2013,Jun,EMATER,Indireta,Executivo,1583.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",13232306000115,0.0
201306,2013,Jun,"ENCARGOS GERAIS DO ESTADO",Direta,Executivo,5000500.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2476034000182,
201306,2013,Jun,"ENCARGOS GERAIS DO ESTADO / SEPLAN",Direta,Executivo,5000500.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2476034000182,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4.787558333E7,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",,2331451.8
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5.594741667E7,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",,2596354.6
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2050330000117,
201306,2013,Jun,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",Direta,Legislativo,833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",6881263000133,
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1320536000157,
201306,2013,Jun,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,583.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2658753000114,
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,1166.66,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2658753000114,
201306,2013,Jun,"FUNDO EST. HABITAÇÃO DE INT. SOCIAL",Direta,Executivo,46666.67,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",,
201306,2013,Jun,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,109000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1038829000146,0.0
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,845083.3300000001,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",544963000156,0.0
201306,2013,Jun,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,41666.67,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",16628259000111,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,333.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",14786724000117,
201306,2013,Jun,"GAB SEC EST COMERCIO EXTERIOR",Direta,Executivo,32000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",5656324000104,
201306,2013,Jun,"GAB. DO COMANDANTE GERAL DA P.M.",Direta,Executivo,64166.67,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409671000173,
201306,2013,Jun,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",Direta,Executivo,64166.67,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",13635973000149,
201306,2013,Jun,"GAB. DO PRESID. DO TRIBUNAL DE JUSTICA",Direta,Judiciário,833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2292266000180,
201306,2013,Jun,"GAB. DO PROC. GERAL DO ESTADO",Direta,Executivo,5000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409697000111,
201306,2013,Jun,"GAB. DO SEC. DE AGRIC,PECUAR. E ABAST.",Direta,Executivo,287250.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409622000130,
201306,2013,Jun,"GAB. DO SEC. GERAL DA GESTÃO",Direta,Executivo,84000.0,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",5466756000144,
201306,2013,Jun,"GAB. SEC. CIÊNCIA, TECNOL. E INOVAÇÃO",Direta,Executivo,78666.67,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2017474000171,
201306,2013,Jun,"GAB. SEC. SEGURANÇA PÚBLICA",Direta,Executivo,143333.33000000002,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1409606000148,
201306,2013,Jun,"GAB.DO SEC.DE INFRA-ESTRUTURA",Direta,Executivo,100083.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",3549012000168,
201306,2013,Jun,"GABINETE DO PRESIDENTE DO T.C.E.",Direta,Legislativo,25833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2291730000114,
201306,2013,Jun,"SEC. ADM. PENINTENCIÁRIA E JUSTIÇA",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",13199944000181,0.0
201306,2013,Jun,"SEC.DO MEIO AMB. E DOS REC. HIDRICOS",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",638357000108,4086.9100000000003
201306,2013,Jun,"SECRETARIA DE CIDADANIA E TRABALHO",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",37261450000148,251045.89
201306,2013,Jun,"SECRETARIA DE CIENCIA E TECNOLOGIA",Direta,Executivo,,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",2017474000171,0.0
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,101833.33,"TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES",1112580000171,216150.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,845916.66,"TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS",,0.0
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,2666.67,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",3521741000106,
201306,2013,Jun,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,833.34,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",,
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,416.67,"TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS",2050330000117,
201306,2013,Jun,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,833.34,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS",,
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,416.67,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS",2050330000117,
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,416.67,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS",1320536000157,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83.33,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS DESTINADOS A PROGRAMAS DE EDUCAÇÃO",,
201306,2013,Jun,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,208333.33000000002,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",3520902000147,
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,250333.33000000002,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",,
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,416.67,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",2050330000117,
201306,2013,Jun,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",Direta,Judiciário,416.67,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",1320536000157,
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,166.67000000000002,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES",1112580000171,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,83416.66,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DF E DE SUAS ENTIDADES PARA O SUS",,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83416.66,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DF E DE SUAS ENTIDADES PARA O SUS",,
201306,2013,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83333.33,"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DF E DE SUAS ENTIDADES PARA O SUS",544963000156,
201306,2013,Jun,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",13199944000181,
201306,2013,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,498333.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",3520933000106,
201306,2013,Jun,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,208333.33000000002,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",3520902000147,
201306,2013,Jun,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2872448000120,
201306,2013,Jun,DETRAN,Indireta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,3416666.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",,247238.17
201306,2013,Jun,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,416.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",,
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,833.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2050330000117,
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,416.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",3609406000164,
201306,2013,Jun,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,18333.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",14188263000180,
201306,2013,Jun,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",Direta,Executivo,83.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",16628259000111,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,333.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",14786724000117,
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,166.67000000000002,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",4352350000178,
201306,2013,Jun,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",Direta,Executivo,9166.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",13635973000149,
201306,2013,Jun,"GAB. PRESIDENTE DO TCM",Direta,Legislativo,416.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",2600963000151,
201306,2013,Jun,"GAB. SEC. ARTICULAÇÃO INSTITUCIONAL",Direta,Executivo,750.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",5469845000144,
201306,2013,Jun,"GAB.DO SEC.DO MEIO AMB E DOS REC. HID.",Direta,Executivo,8333.33,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",638357000108,
201306,2013,Jun,"GAB.SEC.ASSUNTOS REG.INTEGR. ENTORNO DF",Direta,Executivo,3916.67,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",7613012000130,
201306,2013,Jun,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,12500.0,"TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES",3549463000103,0.0
201306,2013,Jun,"FUNDO ESPEC. ENFRENTAMENTO AS DROGAS",Direta,Executivo,833.33,"TRANSFERENCIAS DE INSTITUICOES PRIVADAS",17465354000104,
201306,2013,Jun,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,833.33,"TRANSFERENCIAS DE INSTITUICOES PRIVADAS",14188263000180,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,1666.67,"TRANSFERENCIAS DE INSTITUICOES PRIVADAS",14786724000117,
201306,2013,Jun,"FUNDO ESPEC. APOIO A CRIANÇA E AO JOVEM",Direta,Executivo,833.33,"TRANSFERENCIAS DE PESSOAS",17556265000173,
201306,2013,Jun,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,833.33,"TRANSFERENCIAS DE PESSOAS",743928000166,
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,83.33,"TRANSFERENCIAS DE PESSOAS",1112580000171,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCAÇÃO",,43479.200000000004
201306,2013,Jun,"SECRETARIA DA EDUCACAO",Direta,Executivo,,"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE",1409705000120,15324.7
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,3157833.33,"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS",,0.0
201306,2013,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,3156833.33,"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS",544963000156,
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,3156833.33,"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS",544963000156,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1583.33,"TRANSFERENCIAS DIRETAS DO PROG. DE APOIO A ALFABETIZAÇÃO DE JOVENS E ADULTOS - BRALF",,2922.08
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,3.6113625E8,"TRANSFERENCIAS INTERGOVERNAMENTAIS",1409655000180,3.1274904639E8
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"TRANSFERENCIAS INTERGOVERNAMENTAIS",13650495000146,0.0
201306,2013,Jun,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",Direta,Executivo,66333.34,"TRANSFERENCIAS INTERGOVERNAMENTAIS",7880481000116,0.0
201306,2013,Jun,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,1.006891667E7,"TRANSFERENCIAS INTERGOVERNAMENTAIS",544963000156,7194983.8
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.42868E8,"TRANSFERENCIAS MULTIGOVERNAMENTAIS",,1.2028051145E8
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.42868E8,"TRANSFERENCIAS MULTIGOVERNAMENTAIS",1409655000180,1.2028051145E8
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,5083.32,"TRANSFERÊNCIAS DE PESSOAS FÍSICAS",,
